"70BCSV 	"
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 
30
1022.4000,  -2.110
1022.8000,  -2.144
1023.2000,  -2.150
1023.6000,  -2.118
1024.0000,  -2.103
1024.4000,  -2.117
1024.8000,  -2.098
1025.2000,  -2.105
1025.6000,  -2.081
1026.0000,  -2.064
1026.4000,  -2.070
1026.8000,  -2.094
1027.2000,  -2.126
1027.6000,  -2.096
1028.0000,  -2.107
1028.4000,  -2.110
1028.8000,  -2.107
1029.2000,  -2.101
1029.6000,  -2.084
1030.0000,  -2.096
1030.4000,  -2.100
1030.8000,  -2.129
1031.2000,  -2.148
1031.6000,  -2.159
1032.0000,  -2.172
1032.4000,  -2.183
1032.8000,  -2.188
1033.2000,  -2.191
1033.6000,  -2.189
1034.0000,  -2.214
1034.4000,  -2.230
1034.8000,  -2.216
1035.2000,  -2.230
1035.6000,  -2.235
1036.0000,  -2.230
1036.4000,  -2.217
1036.8000,  -2.200
1037.2000,  -2.212
1037.6000,  -2.203
1038.0000,  -2.216
1038.4000,  -2.220
1038.8000,  -2.221
1039.2000,  -2.248
1039.6000,  -2.269
1040.0000,  -2.279
1040.4000,  -2.311
1040.8000,  -2.334
1041.2000,  -2.350
1041.6000,  -2.378
1042.0000,  -2.419
1042.4000,  -2.431
1042.8000,  -2.455
1043.2000,  -2.473
1043.6000,  -2.508
1044.0000,  -2.549
1044.4000,  -2.619
1044.8000,  -2.672
1045.2000,  -2.729
1045.6000,  -2.754
1046.0000,  -2.811
1046.4000,  -2.860
1046.8000,  -2.924
1047.2000,  -2.967
1047.6000,  -2.988
1048.0000,  -2.974
1048.4000,  -2.987
1048.8000,  -3.004
1049.2000,  -3.025
1049.6000,  -2.985
1050.0000,  -2.969
1050.4000,  -2.960
1050.8000,  -2.996
1051.2000,  -3.000
1051.6000,  -3.018
1052.0000,  -3.014
1052.4000,  -3.037
1052.8000,  -3.104
1053.2000,  -3.141
1053.6000,  -3.165
1054.0000,  -3.193
1054.4000,  -3.236
1054.8000,  -3.306
1055.2000,  -3.346
1055.6000,  -3.344
1056.0000,  -3.362
1056.4000,  -3.411
1056.8000,  -3.474
1057.2000,  -3.507
1057.6000,  -3.497
1058.0000,  -3.523
1058.4000,  -3.572
1058.8000,  -3.613
1059.2000,  -3.654
1059.6000,  -3.666
1060.0000,  -3.716
1060.4000,  -3.750
1060.8000,  -3.820
1061.2000,  -3.830
1061.6000,  -3.859
1062.0000,  -3.860
1062.4000,  -3.903
1062.8000,  -3.879
1063.2000,  -3.885
1063.6000,  -3.913
1064.0000,  -3.898
1064.4000,  -3.872
1064.8000,  -3.904
1065.2000,  -3.918
1065.6000,  -3.937
1066.0000,  -3.933
1066.4000,  -3.942
1066.8000,  -3.979
1067.2000,  -4.048
1067.6000,  -4.048
1068.0000,  -4.033
1068.4000,  -4.010
1068.8000,  -4.008
1069.2000,  -3.971
1069.6000,  -3.988
1070.0000,  -3.947
1070.4000,  -3.893
1070.8000,  -3.861
1071.2000,  -3.880
1071.6000,  -3.895
1072.0000,  -3.852
1072.4000,  -3.822
1072.8000,  -3.783
1073.2000,  -3.793
1073.6000,  -3.751
1074.0000,  -3.713
1074.4000,  -3.653
1074.8000,  -3.632
1075.2000,  -3.638
1075.6000,  -3.644
1076.0000,  -3.617
1076.4000,  -3.592
1076.8000,  -3.617
1077.2000,  -3.673
1077.6000,  -3.687
1078.0000,  -3.705
1078.4000,  -3.688
1078.8000,  -3.699
1079.2000,  -3.710
1079.6000,  -3.688
1080.0000,  -3.642
1080.4000,  -3.578
1080.8000,  -3.564
1081.2000,  -3.540
1081.6000,  -3.448
1082.0000,  -3.358
1082.4000,  -3.300
1082.8000,  -3.265
1083.2000,  -3.236
1083.6000,  -3.190
1084.0000,  -3.113
1084.4000,  -3.086
1084.8000,  -3.105
1085.2000,  -3.072
1085.6000,  -2.997
1086.0000,  -2.998
1086.4000,  -2.976
1086.8000,  -2.969
1087.2000,  -2.932
1087.6000,  -2.930
1088.0000,  -2.925
1088.4000,  -2.931
1088.8000,  -2.898
1089.2000,  -2.858
1089.6000,  -2.862
1090.0000,  -2.879
1090.4000,  -2.848
1090.8000,  -2.818
1091.2000,  -2.850
1091.6000,  -2.811
1092.0000,  -2.786
1092.4000,  -2.781
1092.8000,  -2.762
1093.2000,  -2.729
1093.6000,  -2.724
1094.0000,  -2.730
1094.4000,  -2.708
1094.8000,  -2.729
1095.2000,  -2.730
1095.6000,  -2.697
1096.0000,  -2.711
1096.4000,  -2.690
1096.8000,  -2.662
1097.2000,  -2.655
1097.6000,  -2.623
1098.0000,  -2.631
1098.4000,  -2.647
1098.8000,  -2.603
1099.2000,  -2.600
1099.6000,  -2.598
1100.0000,  -2.562
1100.4000,  -2.515
1100.8000,  -2.532
1101.2000,  -2.472
1101.6000,  -2.450
1102.0000,  -2.447
1102.4000,  -2.380
1102.8000,  -2.397
1103.2000,  -2.360
1103.6000,  -2.362
1104.0000,  -2.338
1104.4000,  -2.328
1104.8000,  -2.310
1105.2000,  -2.288
1105.6000,  -2.269
1106.0000,  -2.246
1106.4000,  -2.203
1106.8000,  -2.195
1107.2000,  -2.172
1107.6000,  -2.124
1108.0000,  -2.111
1108.4000,  -2.076
1108.8000,  -2.036
1109.2000,  -2.048
1109.6000,  -2.020
1110.0000,  -1.966
1110.4000,  -1.957
1110.8000,  -1.908
1111.2000,  -1.892
1111.6000,  -1.868
1112.0000,  -1.857
1112.4000,  -1.812
1112.8000,  -1.810
1113.2000,  -1.770
1113.6000,  -1.735
1114.0000,  -1.738
1114.4000,  -1.717
1114.8000,  -1.659
1115.2000,  -1.666
1115.6000,  -1.626
1116.0000,  -1.605
1116.4000,  -1.602
1116.8000,  -1.582
1117.2000,  -1.579
1117.6000,  -1.575
1118.0000,  -1.554
1118.4000,  -1.551
1118.8000,  -1.530
1119.2000,  -1.531
1119.6000,  -1.510
1120.0000,  -1.488
1120.4000,  -1.458
1120.8000,  -1.464
1121.2000,  -1.446
1121.6000,  -1.423
1122.0000,  -1.428
1122.4000,  -1.405
1122.8000,  -1.382
1123.2000,  -1.380
1123.6000,  -1.395
1124.0000,  -1.362
1124.4000,  -1.368
1124.8000,  -1.345
1125.2000,  -1.338
1125.6000,  -1.341
1126.0000,  -1.355
1126.4000,  -1.346
1126.8000,  -1.345
1127.2000,  -1.365
1127.6000,  -1.376
1128.0000,  -1.396
1128.4000,  -1.394
1128.8000,  -1.429
1129.2000,  -1.477
1129.6000,  -1.489
1130.0000,  -1.526
1130.4000,  -1.536
1130.8000,  -1.586
1131.2000,  -1.624
1131.6000,  -1.697
1132.0000,  -1.724
1132.4000,  -1.779
1132.8000,  -1.814
1133.2000,  -1.872
1133.6000,  -1.946
1134.0000,  -2.019
1134.4000,  -2.089
1134.8000,  -2.185
1135.2000,  -2.247
1135.6000,  -2.319
1136.0000,  -2.409
1136.4000,  -2.463
1136.8000,  -2.537
1137.2000,  -2.592
1137.6000,  -2.645
1138.0000,  -2.695
1138.4000,  -2.721
1138.8000,  -2.757
1139.2000,  -2.801
1139.6000,  -2.835
1140.0000,  -2.805
1140.4000,  -2.816
1140.8000,  -2.805
1141.2000,  -2.777
1141.6000,  -2.780
1142.0000,  -2.739
1142.4000,  -2.718
1142.8000,  -2.636
1143.2000,  -2.576
1143.6000,  -2.572
1144.0000,  -2.504
1144.4000,  -2.457
1144.8000,  -2.393
1145.2000,  -2.344
1145.6000,  -2.274
1146.0000,  -2.223
1146.4000,  -2.155
1146.8000,  -2.088
1147.2000,  -2.048
1147.6000,  -1.996
1148.0000,  -1.945
1148.4000,  -1.915
1148.8000,  -1.846
1149.2000,  -1.798
1149.6000,  -1.784
1150.0000,  -1.720
1150.4000,  -1.680
1150.8000,  -1.668
1151.2000,  -1.624
1151.6000,  -1.579
1152.0000,  -1.593
1152.4000,  -1.563
1152.8000,  -1.558
1153.2000,  -1.572
1153.6000,  -1.580
1154.0000,  -1.595
1154.4000,  -1.648
1154.8000,  -1.680
1155.2000,  -1.723
1155.6000,  -1.776
1156.0000,  -1.829
1156.4000,  -1.950
1156.8000,  -2.025
1157.2000,  -2.118
1157.6000,  -2.253
1158.0000,  -2.387
1158.4000,  -2.573
1158.8000,  -2.716
1159.2000,  -2.926
1159.6000,  -3.143
1160.0000,  -3.344
1160.4000,  -3.605
1160.8000,  -3.860
1161.2000,  -4.160
1161.6000,  -4.449
1162.0000,  -4.770
1162.4000,  -5.096
1162.8000,  -5.435
1163.2000,  -5.805
1163.6000,  -6.156
1164.0000,  -6.487
1164.4000,  -6.835
1164.8000,  -7.165
1165.2000,  -7.465
1165.6000,  -7.689
1166.0000,  -7.815
1166.4000,  -7.947
1166.8000,  -8.035
1167.2000,  -7.988
1167.6000,  -7.887
1168.0000,  -7.721
1168.4000,  -7.510
1168.8000,  -7.249
1169.2000,  -6.946
1169.6000,  -6.613
1170.0000,  -6.296
1170.4000,  -5.945
1170.8000,  -5.594
1171.2000,  -5.303
1171.6000,  -5.000
1172.0000,  -4.727
1172.4000,  -4.426
1172.8000,  -4.188
1173.2000,  -3.957
1173.6000,  -3.695
1174.0000,  -3.526
1174.4000,  -3.333
1174.8000,  -3.193
1175.2000,  -3.052
1175.6000,  -2.891
1176.0000,  -2.813
1176.4000,  -2.721
1176.8000,  -2.630
1177.2000,  -2.545
1177.6000,  -2.473
1178.0000,  -2.457
1178.4000,  -2.403
1178.8000,  -2.376
1179.2000,  -2.386
1179.6000,  -2.361
1180.0000,  -2.342
1180.4000,  -2.328
1180.8000,  -2.310
1181.2000,  -2.307
1181.6000,  -2.321
1182.0000,  -2.319
1182.4000,  -2.312
1182.8000,  -2.271
1183.2000,  -2.274
1183.6000,  -2.253
1184.0000,  -2.242
1184.4000,  -2.217
1184.8000,  -2.169
1185.2000,  -2.153
1185.6000,  -2.101
1186.0000,  -2.096
1186.4000,  -2.050
1186.8000,  -2.016
1187.2000,  -1.983
1187.6000,  -1.921
1188.0000,  -1.897
1188.4000,  -1.867
1188.8000,  -1.837
1189.2000,  -1.847
1189.6000,  -1.795
1190.0000,  -1.773
1190.4000,  -1.753
1190.8000,  -1.750
1191.2000,  -1.737
1191.6000,  -1.768
1192.0000,  -1.760
1192.4000,  -1.774
1192.8000,  -1.782
1193.2000,  -1.795
1193.6000,  -1.811
1194.0000,  -1.812
1194.4000,  -1.849
1194.8000,  -1.873
1195.2000,  -1.902
1195.6000,  -1.919
1196.0000,  -1.941
1196.4000,  -1.941
1196.8000,  -1.970
1197.2000,  -1.977
1197.6000,  -1.959
1198.0000,  -1.966
1198.4000,  -1.968
1198.8000,  -1.966
1199.2000,  -1.947
1199.6000,  -1.898
1200.0000,  -1.891
1200.4000,  -1.874
1200.8000,  -1.832
1201.2000,  -1.786
1201.6000,  -1.769
1202.0000,  -1.703
1202.4000,  -1.673
1202.8000,  -1.655
1203.2000,  -1.611
1203.6000,  -1.596
1204.0000,  -1.601
1204.4000,  -1.555
1204.8000,  -1.551
1205.2000,  -1.566
1205.6000,  -1.581
1206.0000,  -1.616
1206.4000,  -1.640
1206.8000,  -1.700
1207.2000,  -1.774
1207.6000,  -1.842
1208.0000,  -1.934
1208.4000,  -2.053
1208.8000,  -2.190
1209.2000,  -2.339
1209.6000,  -2.500
1210.0000,  -2.687
1210.4000,  -2.882
1210.8000,  -3.140
1211.2000,  -3.393
1211.6000,  -3.680
1212.0000,  -3.978
1212.4000,  -4.311
1212.8000,  -4.666
1213.2000,  -5.088
1213.6000,  -5.537
1214.0000,  -6.033
1214.4000,  -6.526
1214.8000,  -7.100
1215.2000,  -7.708
1215.6000,  -8.479
1216.0000,  -9.250
1216.4000,  -9.919
1216.8000, -11.003
1217.2000, -11.965
1217.6000, -13.350
1218.0000, -14.890
1218.4000, -16.149
1218.8000, -18.414
1219.2000, -19.968
1219.6000, -20.622
1220.0000, -21.244
1220.4000, -20.919
1220.8000, -18.498
1221.2000, -16.608
1221.6000, -15.030
1222.0000, -13.595
1222.4000, -12.524
1222.8000, -11.612
1223.2000, -10.531
1223.6000,  -9.774
1224.0000,  -9.064
1224.4000,  -8.359
1224.8000,  -7.767
1225.2000,  -7.269
1225.6000,  -6.668
1226.0000,  -6.264
1226.4000,  -5.850
1226.8000,  -5.449
1227.2000,  -5.099
1227.6000,  -4.823
1228.0000,  -4.509
1228.4000,  -4.295
1228.8000,  -4.024
1229.2000,  -3.772
1229.6000,  -3.580
1230.0000,  -3.404
1230.4000,  -3.227
1230.8000,  -3.097
1231.2000,  -2.939
1231.6000,  -2.829
1232.0000,  -2.714
1232.4000,  -2.607
1232.8000,  -2.523
1233.2000,  -2.429
1233.6000,  -2.356
1234.0000,  -2.292
1234.4000,  -2.228
1234.8000,  -2.178
1235.2000,  -2.152
1235.6000,  -2.100
1236.0000,  -2.079
1236.4000,  -2.045
1236.8000,  -2.018
1237.2000,  -2.001
1237.6000,  -1.982
1238.0000,  -1.960
1238.4000,  -1.947
1238.8000,  -1.943
1239.2000,  -1.927
1239.6000,  -1.907
1240.0000,  -1.902
1240.4000,  -1.905
1240.8000,  -1.888
1241.2000,  -1.876
1241.6000,  -1.856
1242.0000,  -1.850
1242.4000,  -1.841
1242.8000,  -1.819
1243.2000,  -1.818
1243.6000,  -1.794
1244.0000,  -1.769
1244.4000,  -1.776
1244.8000,  -1.732
1245.2000,  -1.693
1245.6000,  -1.685
1246.0000,  -1.661
1246.4000,  -1.621
1246.8000,  -1.619
1247.2000,  -1.591
1247.6000,  -1.568
1248.0000,  -1.528
1248.4000,  -1.492
1248.8000,  -1.471
1249.2000,  -1.457
1249.6000,  -1.425
1250.0000,  -1.389
1250.4000,  -1.393
1250.8000,  -1.362
1251.2000,  -1.322
1251.6000,  -1.322
1252.0000,  -1.300
1252.4000,  -1.302
1252.8000,  -1.269
1253.2000,  -1.261
1253.6000,  -1.237
1254.0000,  -1.251
1254.4000,  -1.244
1254.8000,  -1.223
1255.2000,  -1.235
1255.6000,  -1.224
1256.0000,  -1.231
1256.4000,  -1.230
1256.8000,  -1.244
1257.2000,  -1.251
1257.6000,  -1.276
1258.0000,  -1.264
1258.4000,  -1.290
1258.8000,  -1.301
1259.2000,  -1.313
1259.6000,  -1.344
1260.0000,  -1.359
1260.4000,  -1.392
1260.8000,  -1.377
1261.2000,  -1.403
1261.6000,  -1.448
1262.0000,  -1.458
1262.4000,  -1.473
1262.8000,  -1.493
1263.2000,  -1.523
1263.6000,  -1.537
1264.0000,  -1.557
1264.4000,  -1.574
1264.8000,  -1.577
1265.2000,  -1.601
1265.6000,  -1.622
1266.0000,  -1.621
1266.4000,  -1.637
1266.8000,  -1.633
1267.2000,  -1.655
1267.6000,  -1.653
1268.0000,  -1.654
1268.4000,  -1.663
1268.8000,  -1.664
1269.2000,  -1.661
1269.6000,  -1.650
1270.0000,  -1.632
1270.4000,  -1.639
1270.8000,  -1.629
1271.2000,  -1.608
1271.6000,  -1.618
1272.0000,  -1.606
1272.4000,  -1.602
1272.8000,  -1.610
1273.2000,  -1.586
1273.6000,  -1.571
1274.0000,  -1.572
1274.4000,  -1.565
1274.8000,  -1.552
1275.2000,  -1.560
1275.6000,  -1.558
1276.0000,  -1.550
1276.4000,  -1.587
1276.8000,  -1.574
1277.2000,  -1.563
1277.6000,  -1.585
1278.0000,  -1.617
1278.4000,  -1.616
1278.8000,  -1.639
1279.2000,  -1.658
1279.6000,  -1.675
1280.0000,  -1.666
1280.4000,  -1.699
1280.8000,  -1.731
1281.2000,  -1.765
1281.6000,  -1.806
1282.0000,  -1.843
1282.4000,  -1.855
1282.8000,  -1.868
1283.2000,  -1.908
1283.6000,  -1.961
1284.0000,  -1.974
1284.4000,  -2.025
1284.8000,  -2.041
1285.2000,  -2.045
1285.6000,  -2.089
1286.0000,  -2.129
1286.4000,  -2.129
1286.8000,  -2.156
1287.2000,  -2.177
1287.6000,  -2.190
1288.0000,  -2.228
1288.4000,  -2.218
1288.8000,  -2.246
1289.2000,  -2.251
1289.6000,  -2.260
1290.0000,  -2.271
1290.4000,  -2.256
1290.8000,  -2.272
1291.2000,  -2.275
1291.6000,  -2.253
1292.0000,  -2.251
1292.4000,  -2.245
1292.8000,  -2.224
1293.2000,  -2.249
1293.6000,  -2.244
1294.0000,  -2.245
1294.4000,  -2.257
1294.8000,  -2.265
1295.2000,  -2.250
1295.6000,  -2.218
1296.0000,  -2.261
1296.4000,  -2.257
1296.8000,  -2.273
1297.2000,  -2.277
1297.6000,  -2.304
1298.0000,  -2.329
1298.4000,  -2.354
1298.8000,  -2.411
1299.2000,  -2.431
1299.6000,  -2.484
1300.0000,  -2.519
1300.4000,  -2.594
1300.8000,  -2.657
1301.2000,  -2.736
1301.6000,  -2.806
1302.0000,  -2.897
1302.4000,  -2.994
1302.8000,  -3.094
1303.2000,  -3.218
1303.6000,  -3.344
1304.0000,  -3.455
1304.4000,  -3.603
1304.8000,  -3.754
1305.2000,  -3.937
1305.6000,  -4.117
1306.0000,  -4.301
1306.4000,  -4.492
1306.8000,  -4.747
1307.2000,  -4.933
1307.6000,  -5.172
1308.0000,  -5.401
1308.4000,  -5.702
1308.8000,  -6.027
1309.2000,  -6.271
1309.6000,  -6.591
1310.0000,  -6.968
1310.4000,  -7.343
1310.8000,  -7.707
1311.2000,  -8.098
1311.6000,  -8.543
1312.0000,  -9.028
1312.4000,  -9.479
1312.8000, -10.019
1313.2000, -10.568
1313.6000, -11.022
1314.0000, -11.602
1314.4000, -12.294
1314.8000, -12.597
1315.2000, -13.169
1315.6000, -13.822
1316.0000, -14.397
1316.4000, -14.720
1316.8000, -15.249
1317.2000, -15.075
1317.6000, -14.928
1318.0000, -15.034
1318.4000, -14.144
1318.8000, -13.997
1319.2000, -13.278
1319.6000, -12.931
1320.0000, -12.220
1320.4000, -11.793
1320.8000, -11.159
1321.2000, -10.541
1321.6000, -10.156
1322.0000,  -9.585
1322.4000,  -9.189
1322.8000,  -8.703
1323.2000,  -8.275
1323.6000,  -7.890
1324.0000,  -7.534
1324.4000,  -7.181
1324.8000,  -6.824
1325.2000,  -6.576
1325.6000,  -6.208
1326.0000,  -5.960
1326.4000,  -5.742
1326.8000,  -5.503
1327.2000,  -5.255
1327.6000,  -5.023
1328.0000,  -4.820
1328.4000,  -4.635
1328.8000,  -4.431
1329.2000,  -4.265
1329.6000,  -4.107
1330.0000,  -3.984
1330.4000,  -3.853
1330.8000,  -3.724
1331.2000,  -3.597
1331.6000,  -3.503
1332.0000,  -3.419
1332.4000,  -3.335
1332.8000,  -3.238
1333.2000,  -3.159
1333.6000,  -3.078
1334.0000,  -3.013
1334.4000,  -2.964
1334.8000,  -2.915
1335.2000,  -2.871
1335.6000,  -2.818
1336.0000,  -2.783
1336.4000,  -2.765
1336.8000,  -2.715
1337.2000,  -2.728
1337.6000,  -2.662
1338.0000,  -2.665
1338.4000,  -2.653
1338.8000,  -2.644
1339.2000,  -2.644
1339.6000,  -2.637
1340.0000,  -2.645
1340.4000,  -2.652
1340.8000,  -2.646
1341.2000,  -2.624
1341.6000,  -2.660
1342.0000,  -2.661
1342.4000,  -2.661
1342.8000,  -2.674
1343.2000,  -2.677
1343.6000,  -2.686
1344.0000,  -2.700
1344.4000,  -2.709
1344.8000,  -2.719
1345.2000,  -2.724
1345.6000,  -2.723
1346.0000,  -2.708
1346.4000,  -2.726
1346.8000,  -2.732
1347.2000,  -2.748
1347.6000,  -2.728
1348.0000,  -2.707
1348.4000,  -2.700
1348.8000,  -2.703
1349.2000,  -2.702
1349.6000,  -2.670
1350.0000,  -2.667
1350.4000,  -2.654
1350.8000,  -2.632
1351.2000,  -2.619
1351.6000,  -2.571
1352.0000,  -2.564
1352.4000,  -2.527
1352.8000,  -2.513
1353.2000,  -2.486
1353.6000,  -2.445
1354.0000,  -2.404
1354.4000,  -2.373
1354.8000,  -2.344
1355.2000,  -2.306
1355.6000,  -2.270
1356.0000,  -2.210
1356.4000,  -2.184
1356.8000,  -2.155
1357.2000,  -2.113
1357.6000,  -2.069
1358.0000,  -2.016
1358.4000,  -1.990
1358.8000,  -1.926
1359.2000,  -1.916
1359.6000,  -1.883
1360.0000,  -1.801
1360.4000,  -1.803
1360.8000,  -1.769
1361.2000,  -1.715
1361.6000,  -1.692
1362.0000,  -1.645
1362.4000,  -1.613
1362.8000,  -1.603
1363.2000,  -1.567
1363.6000,  -1.550
1364.0000,  -1.530
1364.4000,  -1.490
1364.8000,  -1.490
1365.2000,  -1.453
1365.6000,  -1.437
1366.0000,  -1.422
1366.4000,  -1.404
1366.8000,  -1.390
1367.2000,  -1.384
1367.6000,  -1.357
1368.0000,  -1.354
1368.4000,  -1.362
1368.8000,  -1.322
1369.2000,  -1.314
1369.6000,  -1.307
1370.0000,  -1.312
1370.4000,  -1.286
1370.8000,  -1.305
1371.2000,  -1.308
1371.6000,  -1.303
1372.0000,  -1.300
1372.4000,  -1.303
1372.8000,  -1.280
1373.2000,  -1.309
1373.6000,  -1.305
1374.0000,  -1.297
1374.4000,  -1.303
1374.8000,  -1.324
1375.2000,  -1.314
1375.6000,  -1.302
1376.0000,  -1.333
1376.4000,  -1.345
1376.8000,  -1.363
1377.2000,  -1.356
1377.6000,  -1.355
1378.0000,  -1.362
1378.4000,  -1.385
1378.8000,  -1.394
1379.2000,  -1.423
1379.6000,  -1.415
1380.0000,  -1.415
1380.4000,  -1.459
1380.8000,  -1.447
1381.2000,  -1.477
1381.6000,  -1.487
1382.0000,  -1.507
1382.4000,  -1.516
1382.8000,  -1.545
1383.2000,  -1.549
1383.6000,  -1.566
1384.0000,  -1.587
1384.4000,  -1.592
1384.8000,  -1.602
1385.2000,  -1.632
1385.6000,  -1.644
1386.0000,  -1.626
1386.4000,  -1.648
1386.8000,  -1.674
1387.2000,  -1.688
1387.6000,  -1.682
1388.0000,  -1.691
1388.4000,  -1.687
1388.8000,  -1.711
1389.2000,  -1.705
1389.6000,  -1.722
1390.0000,  -1.700
1390.4000,  -1.697
1390.8000,  -1.707
1391.2000,  -1.693
1391.6000,  -1.684
1392.0000,  -1.678
1392.4000,  -1.647
1392.8000,  -1.653
1393.2000,  -1.650
1393.6000,  -1.608
1394.0000,  -1.604
1394.4000,  -1.572
1394.8000,  -1.579
1395.2000,  -1.544
1395.6000,  -1.544
1396.0000,  -1.518
1396.4000,  -1.495
1396.8000,  -1.476
1397.2000,  -1.434
1397.6000,  -1.432
1398.0000,  -1.408
1398.4000,  -1.421
1398.8000,  -1.397
1399.2000,  -1.387
1399.6000,  -1.383
1400.0000,  -1.367
1400.4000,  -1.374
1400.8000,  -1.383
1401.2000,  -1.351
1401.6000,  -1.339
1402.0000,  -1.353
1402.4000,  -1.350
1402.8000,  -1.369
1403.2000,  -1.382
1403.6000,  -1.378
1404.0000,  -1.396
1404.4000,  -1.420
1404.8000,  -1.431
1405.2000,  -1.479
1405.6000,  -1.481
1406.0000,  -1.507
1406.4000,  -1.532
1406.8000,  -1.555
1407.2000,  -1.568
1407.6000,  -1.595
1408.0000,  -1.630
1408.4000,  -1.658
1408.8000,  -1.706
1409.2000,  -1.742
1409.6000,  -1.775
1410.0000,  -1.812
1410.4000,  -1.832
1410.8000,  -1.849
1411.2000,  -1.875
1411.6000,  -1.925
1412.0000,  -1.921
1412.4000,  -1.936
1412.8000,  -1.965
1413.2000,  -1.976
1413.6000,  -1.985
1414.0000,  -2.013
1414.4000,  -2.000
1414.8000,  -2.033
1415.2000,  -1.981
1415.6000,  -1.986
1416.0000,  -1.998
1416.4000,  -2.012
1416.8000,  -1.964
1417.2000,  -1.978
1417.6000,  -1.950
1418.0000,  -1.907
1418.4000,  -1.904
1418.8000,  -1.879
1419.2000,  -1.809
1419.6000,  -1.826
1420.0000,  -1.776
1420.4000,  -1.767
1420.8000,  -1.725
1421.2000,  -1.690
1421.6000,  -1.661
1422.0000,  -1.643
1422.4000,  -1.620
1422.8000,  -1.573
1423.2000,  -1.555
1423.6000,  -1.521
1424.0000,  -1.498
1424.4000,  -1.479
1424.8000,  -1.444
1425.2000,  -1.408
1425.6000,  -1.416
1426.0000,  -1.404
1426.4000,  -1.366
1426.8000,  -1.366
1427.2000,  -1.361
1427.6000,  -1.351
1428.0000,  -1.366
1428.4000,  -1.347
1428.8000,  -1.350
1429.2000,  -1.339
1429.6000,  -1.342
1430.0000,  -1.338
1430.4000,  -1.341
1430.8000,  -1.364
1431.2000,  -1.376
1431.6000,  -1.414
1432.0000,  -1.389
1432.4000,  -1.418
1432.8000,  -1.426
1433.2000,  -1.435
1433.6000,  -1.464
1434.0000,  -1.463
1434.4000,  -1.503
1434.8000,  -1.514
1435.2000,  -1.506
1435.6000,  -1.523
1436.0000,  -1.533
1436.4000,  -1.552
1436.8000,  -1.527
1437.2000,  -1.529
1437.6000,  -1.542
1438.0000,  -1.538
1438.4000,  -1.527
1438.8000,  -1.529
1439.2000,  -1.510
1439.6000,  -1.493
1440.0000,  -1.487
1440.4000,  -1.480
1440.8000,  -1.466
1441.2000,  -1.443
1441.6000,  -1.418
1442.0000,  -1.404
1442.4000,  -1.362
1442.8000,  -1.377
1443.2000,  -1.310
1443.6000,  -1.297
1444.0000,  -1.267
1444.4000,  -1.233
1444.8000,  -1.235
1445.2000,  -1.187
1445.6000,  -1.153
1446.0000,  -1.104
1446.4000,  -1.104
1446.8000,  -1.082
1447.2000,  -1.055
1447.6000,  -1.033
1448.0000,  -1.018
1448.4000,  -0.995
1448.8000,  -0.992
1449.2000,  -0.967
1449.6000,  -0.977
1450.0000,  -0.953
1450.4000,  -0.942
1450.8000,  -0.941
1451.2000,  -0.970
1451.6000,  -0.944
1452.0000,  -0.964
1452.4000,  -0.971
1452.8000,  -0.983
1453.2000,  -1.013
1453.6000,  -1.032
1454.0000,  -1.052
1454.4000,  -1.086
